project_id,is_geocoded,project_title,donors,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,status,transactions_start_year,transactions_end_year,total_commitments,total_disbursements,transaction_year,transaction_currency,transaction_value,primary_sectors
P078936,1,AF: Emergency Irrigation Rehabilitation Project,World Bank,DAC,Afghanistan,AFG,151|311|140,"Water supply and sanitation|Agriculture|Government and civil society, general",Completion,2003,2011,48168501.1239,129289230.329,2008.0,USD,26971238.2955,Water supply and sanitation
P078936,1,AF: Emergency Irrigation Rehabilitation Project,World Bank,DAC,Afghanistan,AFG,151|311|140,"Water supply and sanitation|Agriculture|Government and civil society, general",Completion,2003,2011,48168501.1239,129289230.329,2009.0,USD,29594947.83,Water supply and sanitation
P078991,1,Health Services Extension and Modernization (2nd APL),World Bank,DAC,Nicaragua,NIC,120|151,"Health|Government and civil society, general",Completion,2005,2010,12469447.1622,11684083.9716,2005.0,USD,12469447.1622,Health
P078991,1,Health Services Extension and Modernization (2nd APL),World Bank,DAC,Nicaragua,NIC,120|151,"Health|Government and civil society, general",Completion,2005,2010,12469447.1622,11684083.9716,2005.0,USD,11684083.9716,Health
P101415,1,SENEGAL: TRANSPORT & URBAN MOBILITY PROJECT,World Bank,DAC,Senegal,SEN,210,Transport and storage,Implementation,2010,2015,56172467.1224,5820033.45489,2010.0,USD,56172467.1224,Transport and storage
P101415,1,SENEGAL: TRANSPORT & URBAN MOBILITY PROJECT,World Bank,DAC,Senegal,SEN,210,Transport and storage,Implementation,2010,2015,56172467.1224,5820033.45489,2010.0,USD,5820033.45489,Transport and storage
P113349,1,Health System Improvement Project,World Bank,DAC,Uzbekistan,UZB,120|121,"Health, general|Health",Implementation,2011,2018,93000000.0,200000.0,2011.0,USD,93000000.0,Health
P113349,1,Health System Improvement Project,World Bank,DAC,Uzbekistan,UZB,120|121,"Health, general|Health",Implementation,2011,2018,93000000.0,200000.0,2011.0,USD,200000.0,Health
P146520,1,Income Support Program for the Poorest,World Bank,DAC,Bangladesh,BGD,160,Other social infrastructure and services,Implementation,2014,2020,300000000.0,,2014.0,USD,300000000.0,Other social infrastructure and services
P078813,1,Regional Transport Infrastructure Decentralization,World Bank,DAC,Peru,PER,151|210,"Government and civil society, general|Transport and storage",Completion,2005,2014,56679305.2827,27241933.9596,2005.0,USD,56679305.2827,"Government and civil society, general"
P078813,1,Regional Transport Infrastructure Decentralization,World Bank,DAC,Peru,PER,151|210,"Government and civil society, general|Transport and storage",Completion,2005,2014,56679305.2827,27241933.9596,2005.0,USD,27241933.9596,"Government and civil society, general"
P111905,1,Second Infrastructure Development Policy Loan,World Bank,DAC,Indonesia,IDN,230|210|140|220,Water supply and sanitation|Communications|Energy generation and supply|Transport and storage,Completion,2008,2009,208797161.002,208797161.002,2008.0,USD,208797161.002,Water supply and sanitation
P111905,1,Second Infrastructure Development Policy Loan,World Bank,DAC,Indonesia,IDN,230|210|140|220,Water supply and sanitation|Communications|Energy generation and supply|Transport and storage,Completion,2008,2009,208797161.002,208797161.002,2008.0,USD,208797161.002,Water supply and sanitation
P071191,1,IR-Ahwaz & Shiraz Water Supply and Sanitation Project,World Bank,DAC,"Iran, Islamic Republic of",IRN,140,Water supply and sanitation,Completion,2004,2009,326774630.74,249584689.554,2004.0,USD,326774630.74,Water supply and sanitation
P071191,1,IR-Ahwaz & Shiraz Water Supply and Sanitation Project,World Bank,DAC,"Iran, Islamic Republic of",IRN,140,Water supply and sanitation,Completion,2004,2009,326774630.74,249584689.554,2004.0,USD,249584689.554,Water supply and sanitation
P072395,1,Fiscal Management and Accelerating Growth Program,World Bank,DAC,Malawi,MWI,151|311|321|230|220,"Communications|Industry|Agriculture|Government and civil society, general|Energy generation and supply",Completion,2004,2006,58561761.7814,57547723.8829,2004.0,USD,58561761.7814,Communications
P072395,1,Fiscal Management and Accelerating Growth Program,World Bank,DAC,Malawi,MWI,151|311|321|230|220,"Communications|Industry|Agriculture|Government and civil society, general|Energy generation and supply",Completion,2004,2006,58561761.7814,57547723.8829,2004.0,USD,57547723.8829,Communications
P083813,1,DRC National Parks Rehabilitation Project,World Bank,DAC,"Congo, Democratic Republic of",COD,310,"Agriculture, forestry, fishing",Implementation,2013,2018,3098741.52257,,2013.0,USD,3098741.52257,"Agriculture, forestry, fishing"
P127754,0,Development Policy Operation 1 New Series,World Bank,DAC,Armenia,ARM,151|160|331|240|210,"Other social infrastructure and services|Banking and financial services|Trade policy and regulations|Government and civil society, general|Transport and storage",Completion,2013,2014,74369796.5416,,2013.0,USD,74369796.5416,Other social infrastructure and services
P107355,1,Governance and Institutional Dev.,World Bank,DAC,Cote d'Ivoire,CIV,151,"Government and civil society, general",Implementation,2008,2016,13571815.4651,10271533.4522,2008.0,USD,13571815.4651,"Government and civil society, general"
P107355,1,Governance and Institutional Dev.,World Bank,DAC,Cote d'Ivoire,CIV,151,"Government and civil society, general",Implementation,2008,2016,13571815.4651,10271533.4522,2008.0,USD,10271533.4522,"Government and civil society, general"
P110593,0,SERBIA HEALTH Additional Financing,World Bank,DAC,Serbia,SRB,120|121,"Health, general|Health",Completion,2009,2009,13972023.8684,,2009.0,USD,13972023.8684,Health
P093991,1,Education Sector Investment Program II,World Bank,DAC,Mali,MLI,151|114|113|112,"Post-secondary education|Secondary education|Government and civil society, general|Basic education",Completion,2006,2010,38433614.9621,44176475.3165,2006.0,USD,38433614.9621,Education
P093991,1,Education Sector Investment Program II,World Bank,DAC,Mali,MLI,151|114|113|112,"Post-secondary education|Secondary education|Government and civil society, general|Basic education",Completion,2006,2010,38433614.9621,44176475.3165,2006.0,USD,31489216.0273,Education
P093991,1,Education Sector Investment Program II,World Bank,DAC,Mali,MLI,151|114|113|112,"Post-secondary education|Secondary education|Government and civil society, general|Basic education",Completion,2006,2010,38433614.9621,44176475.3165,2007.0,USD,12687259.2892,Education
P099980,1,PUBLIC FINANCIAL MANAGEMENT REFORM PROJECT,World Bank,DAC,Afghanistan,AFG,151,"Government and civil society, general",Completion,2007,2011,35642483.1849,36594358.8535,2007.0,USD,35642483.1849,"Government and civil society, general"
P099980,1,PUBLIC FINANCIAL MANAGEMENT REFORM PROJECT,World Bank,DAC,Afghanistan,AFG,151,"Government and civil society, general",Completion,2007,2011,35642483.1849,36594358.8535,2007.0,USD,36594358.8535,"Government and civil society, general"
P065416,1,Coastal Cities Pollution Control Project (APL#1),World Bank,DAC,Croatia,HRV,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2004,2009,55680523.1018,62963020.5431,2004.0,USD,55680523.1018,Water supply and sanitation
P065416,1,Coastal Cities Pollution Control Project (APL#1),World Bank,DAC,Croatia,HRV,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2004,2009,55680523.1018,62963020.5431,2004.0,USD,62963020.5431,Water supply and sanitation
P090690,1,PK PRSC II,World Bank,DAC,Pakistan,PAK,120|151|111|160|230,"Other social infrastructure and services|Health|Energy generation and supply|Government and civil society, general|Education, level unspecified",Completion,2007,2008,373499075.291,376578026.657,2007.0,USD,373499075.291,Other social infrastructure and services
P090690,1,PK PRSC II,World Bank,DAC,Pakistan,PAK,120|151|111|160|230,"Other social infrastructure and services|Health|Energy generation and supply|Government and civil society, general|Education, level unspecified",Completion,2007,2008,373499075.291,376578026.657,2007.0,USD,174401487.474,Other social infrastructure and services
P090690,1,PK PRSC II,World Bank,DAC,Pakistan,PAK,120|151|111|160|230,"Other social infrastructure and services|Health|Energy generation and supply|Government and civil society, general|Education, level unspecified",Completion,2007,2008,373499075.291,376578026.657,2007.0,USD,202176539.183,Other social infrastructure and services
P096323,1,Tana & Beles Integrated Water Resources Development,World Bank,DAC,Ethiopia,ETH,151|310|210|140,"Water supply and sanitation|Agriculture, forestry, fishing|Government and civil society, general|Transport and storage",Implementation,2008,2016,46979361.2254,12068840.2569,2008.0,USD,46979361.2254,Water supply and sanitation
P096323,1,Tana & Beles Integrated Water Resources Development,World Bank,DAC,Ethiopia,ETH,151|310|210|140,"Water supply and sanitation|Agriculture, forestry, fishing|Government and civil society, general|Transport and storage",Implementation,2008,2016,46979361.2254,12068840.2569,2008.0,USD,12068840.2569,Water supply and sanitation
P083609,1,Agricultural Markets and Agribusiness Development Project,World Bank,DAC,Senegal,SEN,151|311|321,"Industry|Agriculture|Government and civil society, general",Completion,2006,2014,38433614.9621,38034983.4539,2006.0,USD,38433614.9621,Industry
P083609,1,Agricultural Markets and Agribusiness Development Project,World Bank,DAC,Senegal,SEN,151|311|321,"Industry|Agriculture|Government and civil society, general",Completion,2006,2014,38433614.9621,38034983.4539,2006.0,USD,28262760.1935,Industry
P083609,1,Agricultural Markets and Agribusiness Development Project,World Bank,DAC,Senegal,SEN,151|311|321,"Industry|Agriculture|Government and civil society, general",Completion,2006,2014,38433614.9621,38034983.4539,2010.0,USD,9772223.26039,Industry
P124441,1,Jordan First Programmatic DPL,World Bank,DAC,Jordan,JOR,151|120|240,"Banking and financial services|Health|Government and civil society, general",Completion,2012,2013,245460929.135,245460929.135,2012.0,USD,245460929.135,Banking and financial services
P124441,1,Jordan First Programmatic DPL,World Bank,DAC,Jordan,JOR,151|120|240,"Banking and financial services|Health|Government and civil society, general",Completion,2012,2013,245460929.135,245460929.135,2012.0,USD,245460929.135,Banking and financial services
P096532,1,Dam Operational Improvement and Safety,World Bank,DAC,Indonesia,IDN,140,Water supply and sanitation,Implementation,2009,2016,51748236.5495,8359354.21306,2009.0,USD,51748236.5495,Water supply and sanitation
P096532,1,Dam Operational Improvement and Safety,World Bank,DAC,Indonesia,IDN,140,Water supply and sanitation,Implementation,2009,2016,51748236.5495,8359354.21306,2009.0,USD,8359354.21306,Water supply and sanitation
P116273,1,West Africa Regional Communications Infrastructure Program,World Bank,DAC,Africa,Unspecified,220,Communications,Implementation,2011,2015,56600000.0,44095003.44,2011.0,USD,56600000.0,Communications
P116273,1,West Africa Regional Communications Infrastructure Program,World Bank,DAC,Africa,Unspecified,220,Communications,Implementation,2011,2015,56600000.0,44095003.44,2011.0,USD,18789872.74,Communications
P116273,1,West Africa Regional Communications Infrastructure Program,World Bank,DAC,Africa,Unspecified,220,Communications,Implementation,2011,2015,56600000.0,44095003.44,2011.0,USD,25305130.7,Communications
P122944,1,Second Rural Investment Project,World Bank,DAC,Azerbaijan,AZE,151|230|160|140|210,"Water supply and sanitation|Other social infrastructure and services|Energy generation and supply|Transport and storage|Government and civil society, general",Implementation,2012,2018,29455311.4962,,2012.0,USD,29455311.4962,Water supply and sanitation
P110167,1,Transitional Support Credit,World Bank,DAC,Bangladesh,BGD,151|210|220,"Communications|Government and civil society, general|Transport and storage",Completion,2008,2009,208797161.002,204598547.63,2008.0,USD,208797161.002,Communications
P110167,1,Transitional Support Credit,World Bank,DAC,Bangladesh,BGD,151|210|220,"Communications|Government and civil society, general|Transport and storage",Completion,2008,2009,208797161.002,204598547.63,2008.0,USD,204598547.63,Communications
P123239,1,China Energy Efficiency Financing III,World Bank,DAC,China,CHN,230|240,Banking and financial services|Energy generation and supply,Implementation,2011,2011,100000000.0,,2011.0,USD,100000000.0,Banking and financial services
P110752,1,Justice Services Improvement Project II,World Bank,DAC,Peru,PER,151,"Government and civil society, general",Implementation,2010,2015,20426351.6809,4500595.12686,2010.0,USD,20426351.6809,"Government and civil society, general"
P110752,1,Justice Services Improvement Project II,World Bank,DAC,Peru,PER,151,"Government and civil society, general",Implementation,2010,2015,20426351.6809,4500595.12686,2010.0,USD,4500595.12686,"Government and civil society, general"
P096131,1,Zambia Malaria Booster Project,World Bank,DAC,Zambia,ZMB,151|120|160,"Other social infrastructure and services|Health|Government and civil society, general",Completion,2005,2013,22671722.1131,40815327.0749,2005.0,USD,22671722.1131,Other social infrastructure and services
P096131,1,Zambia Malaria Booster Project,World Bank,DAC,Zambia,ZMB,151|120|160,"Other social infrastructure and services|Health|Government and civil society, general",Completion,2005,2013,22671722.1131,40815327.0749,2005.0,USD,23896928.0825,Other social infrastructure and services
P096131,1,Zambia Malaria Booster Project,World Bank,DAC,Zambia,ZMB,151|120|160,"Other social infrastructure and services|Health|Government and civil society, general",Completion,2005,2013,22671722.1131,40815327.0749,2010.0,USD,16918398.9924,Other social infrastructure and services
P127241,1,Tanzania - Intermodal & Rail Development Project,World Bank,DAC,Tanzania,TZA,210,Transport and storage,Implementation,2014,2019,300000000.0,,2014.0,USD,300000000.0,Transport and storage
P076872,1,Second Improvement to Financial Reporting and Auditing Project,World Bank,DAC,Pakistan,PAK,151|240,"Banking and financial services|Government and civil society, general",Completion,2005,2014,95221232.8749,88181333.8945,2005.0,USD,95221232.8749,Banking and financial services
P076872,1,Second Improvement to Financial Reporting and Auditing Project,World Bank,DAC,Pakistan,PAK,151|240,"Banking and financial services|Government and civil society, general",Completion,2005,2014,95221232.8749,88181333.8945,2005.0,USD,82343421.8945,Banking and financial services
P076872,1,Second Improvement to Financial Reporting and Auditing Project,World Bank,DAC,Pakistan,PAK,151|240,"Banking and financial services|Government and civil society, general",Completion,2005,2014,95221232.8749,88181333.8945,2011.0,USD,5837912.0,Banking and financial services
P105291,1,Education Sector Investment Program II - Scaling up,World Bank,DAC,Mali,MLI,151|114|113|112,"Post-secondary education|Secondary education|Government and civil society, general|Basic education",Completion,2007,2007,16007103.2268,,2007.0,USD,16007103.2268,Education
P090887,1,AGRICULTURAL DEVELOPMENT AND CREDIT PROJECT-II,World Bank,DAC,Azerbaijan,AZE,311|321,Industry|Agriculture,Completion,2006,2012,32064615.9112,32995811.4827,2006.0,USD,32064615.9112,Industry
P090887,1,AGRICULTURAL DEVELOPMENT AND CREDIT PROJECT-II,World Bank,DAC,Azerbaijan,AZE,311|321,Industry|Agriculture,Completion,2006,2012,32064615.9112,32995811.4827,2006.0,USD,9435888.98022,Industry
P090887,1,AGRICULTURAL DEVELOPMENT AND CREDIT PROJECT-II,World Bank,DAC,Azerbaijan,AZE,311|321,Industry|Agriculture,Completion,2006,2012,32064615.9112,32995811.4827,2006.0,USD,23559922.5025,Industry
P122594,1,Labor Intensive Public Works Project,World Bank,DAC,"Yemen, Republic of",YEM,151|120|111|140|210,"Water supply and sanitation|Education, level unspecified|Health|Transport and storage|Government and civil society, general",Implementation,2012,2017,59892466.7088,,2012.0,USD,59892466.7088,Water supply and sanitation
P112186,1,Agricultural Investments and Services Project - Additional Financing,World Bank,DAC,Kyrgyz Republic,KGZ,151|311|321,"Industry|Agriculture|Government and civil society, general",Completion,2008,2008,4175943.22003,,2008.0,USD,4175943.22003,Industry
P125307,1,Irrigation and Drainage,World Bank,DAC,Ethiopia,ETH,311,Agriculture,Implementation,2011,2011,60000000.0,,2011.0,USD,60000000.0,"Agriculture, forestry, fishing"
P119735,1,NP: Road Sector Development Project-AF,World Bank,DAC,Nepal,NPL,210,Transport and storage,Implementation,2010,2010,76598818.8033,,2010.0,USD,76598818.8033,Transport and storage
P078976,1,Rural Education Project,World Bank,DAC,Kyrgyz Republic,KGZ,151|113|112,"Secondary education|Government and civil society, general|Basic education",Completion,2004,2011,17568528.5344,17910515.5315,2004.0,USD,17568528.5344,Education
P078976,1,Rural Education Project,World Bank,DAC,Kyrgyz Republic,KGZ,151|113|112,"Secondary education|Government and civil society, general|Basic education",Completion,2004,2011,17568528.5344,17910515.5315,2004.0,USD,17910515.5315,Education
P103466,1,PRSC 2,World Bank,DAC,Mali,MLI,120|151|311|240|210,"Agriculture|Banking and financial services|Health|Transport and storage|Government and civil society, general",Completion,2008,2009,43847403.8104,44426288.7193,2008.0,USD,43847403.8104,"Agriculture, forestry, fishing"
P103466,1,PRSC 2,World Bank,DAC,Mali,MLI,120|151|311|240|210,"Agriculture|Banking and financial services|Health|Transport and storage|Government and civil society, general",Completion,2008,2009,43847403.8104,44426288.7193,2008.0,USD,44426288.7193,"Agriculture, forestry, fishing"
P133738,1,Enhanced Fiscal and Financial Management for Greater Opportunities DPL,World Bank,DAC,Guatemala,GTM,151|160,"Other social infrastructure and services|Government and civil society, general",Completion,2014,2015,340000000.0,,2014.0,USD,340000000.0,Other social infrastructure and services
P128303,1,Second Additional Financing for the Poverty Alleviation FundII Project,World Bank,DAC,Nepal,NPL,310|160,"Agriculture, forestry, fishing|Other social infrastructure and services",Implementation,2013,2013,82633107.2684,,2013.0,USD,82633107.2684,"Agriculture, forestry, fishing"
P123093,0,West Africa Regional Communications Infrastructure Project - APL 2,World Bank,DAC,Western Africa,Unspecified,151|220,"Communications|Government and civil society, general",Implementation,2013,2018,61974830.4513,,2013.0,USD,61974830.4513,Communications
P083906,1,Emergency Customs Modernization and Trade Facilitation Project,World Bank,DAC,Afghanistan,AFG,151,"Government and civil society, general",Completion,2003,2010,37330588.371,46299535.1344,2009.0,USD,7578219.77787,"Government and civil society, general"
P117270,1,ML-Fourth Poverty Reduction Support Credit,World Bank,DAC,Mali,MLI,322|120|151|321|111,"Education, level unspecified|Industry|Health|Government and civil society, general|Mineral resources and mining",Completion,2010,2010,72002889.6751,71753606.4792,2010.0,USD,72002889.6751,Education
P117270,1,ML-Fourth Poverty Reduction Support Credit,World Bank,DAC,Mali,MLI,322|120|151|321|111,"Education, level unspecified|Industry|Health|Government and civil society, general|Mineral resources and mining",Completion,2010,2010,72002889.6751,71753606.4792,2010.0,USD,71753606.4792,Education
P100534,1,Jordan Employer Driven Skills Development Project,World Bank,DAC,Jordan,JOR,151|113,"Government and civil society, general|Secondary education",Completion,2008,2013,7829893.53756,1147864.74157,2008.0,USD,7829893.53756,"Government and civil society, general"
P100534,1,Jordan Employer Driven Skills Development Project,World Bank,DAC,Jordan,JOR,151|113,"Government and civil society, general|Secondary education",Completion,2008,2013,7829893.53756,1147864.74157,2008.0,USD,1147864.74157,"Government and civil society, general"
P097036,1,Orissa Socio-Economic Development Loan/Credit II,World Bank,DAC,India,IND,120|151|310|111,"Education, level unspecified|Health|Government and civil society, general|Agriculture, forestry, fishing",Completion,2006,2008,247073239.042,250221075.644,2006.0,USD,247073239.042,Education
P097036,1,Orissa Socio-Economic Development Loan/Credit II,World Bank,DAC,India,IND,120|151|310|111,"Education, level unspecified|Health|Government and civil society, general|Agriculture, forestry, fishing",Completion,2006,2008,247073239.042,250221075.644,2006.0,USD,164715492.695,Education
P097036,1,Orissa Socio-Economic Development Loan/Credit II,World Bank,DAC,India,IND,120|151|310|111,"Education, level unspecified|Health|Government and civil society, general|Agriculture, forestry, fishing",Completion,2006,2008,247073239.042,250221075.644,2006.0,USD,85505582.9493,Education
P113172,1,Ghana Natural Resource and Environmental Governance - DPO,World Bank,DAC,Ghana,GHA,322|312|310|321,"Forestry|Agriculture, forestry, fishing|Industry|Mineral resources and mining",Completion,2009,2010,10349647.3099,11143589.4543,2009.0,USD,10349647.3099,"Agriculture, forestry, fishing"
P113172,1,Ghana Natural Resource and Environmental Governance - DPO,World Bank,DAC,Ghana,GHA,322|312|310|321,"Forestry|Agriculture, forestry, fishing|Industry|Mineral resources and mining",Completion,2009,2010,10349647.3099,11143589.4543,2009.0,USD,11143589.4543,"Agriculture, forestry, fishing"
P090194,1,Urgent Electricity Rehabilitation,World Bank,DAC,Rwanda,RWA,151|230,"Government and civil society, general|Energy generation and supply",Completion,2005,2010,28339652.6413,29120282.8266,2005.0,USD,28339652.6413,"Government and civil society, general"
P090194,1,Urgent Electricity Rehabilitation,World Bank,DAC,Rwanda,RWA,151|230,"Government and civil society, general|Energy generation and supply",Completion,2005,2010,28339652.6413,29120282.8266,2005.0,USD,29120282.8266,"Government and civil society, general"
P099895,1,Municipal Infrastructure Development,World Bank,DAC,Bulgaria,BGR,140,Water supply and sanitation,Implementation,2009,2017,122850313.568,4557703.55816,2009.0,USD,122850313.568,Water supply and sanitation
P099895,1,Municipal Infrastructure Development,World Bank,DAC,Bulgaria,BGR,140,Water supply and sanitation,Implementation,2009,2017,122850313.568,4557703.55816,2009.0,USD,4557703.55816,Water supply and sanitation
P128276,1,Coastal Embankment Improvement Project - Phase I (CEIP-I),World Bank,DAC,Bangladesh,BGD,160|312|410|140,Forestry|Water supply and sanitation|General environmental protection|Other social infrastructure and services,Implementation,2013,2020,387342690.321,,2013.0,USD,387342690.321,"Agriculture, forestry, fishing"
P121027,1,Urban and Water Development Support Project Additional Financing,World Bank,DAC,Cameroon,CMR,151|160|140|210,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Implementation,2010,2010,29311814.6621,,2010.0,USD,29311814.6621,Water supply and sanitation
P086791,1,Bangladesh - Reaching Out of School Children Project,World Bank,DAC,Bangladesh,BGD,160|112,Other social infrastructure and services|Basic education,Completion,2004,2013,59732997.017,90032409.6763,2004.0,USD,59732997.017,Other social infrastructure and services
P086791,1,Bangladesh - Reaching Out of School Children Project,World Bank,DAC,Bangladesh,BGD,160|112,Other social infrastructure and services|Basic education,Completion,2004,2013,59732997.017,90032409.6763,2010.0,USD,26673218.276,Other social infrastructure and services
P086791,1,Bangladesh - Reaching Out of School Children Project,World Bank,DAC,Bangladesh,BGD,160|112,Other social infrastructure and services|Basic education,Completion,2004,2013,59732997.017,90032409.6763,2004.0,USD,63359191.4003,Other social infrastructure and services
P124761,1,Social Promotion And Protection Project,World Bank,DAC,Lebanon,LBN,160,Other social infrastructure and services,Implementation,2013,2018,30987415.2257,,2013.0,USD,30987415.2257,Other social infrastructure and services
P094784,1,EC Chimborazo Development Investment Project (PIDD),World Bank,DAC,Ecuador,ECU,151|311|210,"Agriculture|Transport and storage|Government and civil society, general",Completion,2007,2014,16327245.2913,9538597.98137,2007.0,USD,16327245.2913,"Agriculture, forestry, fishing"
P094784,1,EC Chimborazo Development Investment Project (PIDD),World Bank,DAC,Ecuador,ECU,151|311|210,"Agriculture|Transport and storage|Government and civil society, general",Completion,2007,2014,16327245.2913,9538597.98137,2007.0,USD,9538597.98137,"Agriculture, forestry, fishing"
P100314,1,Tax Modernization Project,World Bank,DAC,Tanzania,TZA,151,"Government and civil society, general",Completion,2006,2011,13177239.4156,14249359.4571,2006.0,USD,13177239.4156,"Government and civil society, general"
P100314,1,Tax Modernization Project,World Bank,DAC,Tanzania,TZA,151,"Government and civil society, general",Completion,2006,2011,13177239.4156,14249359.4571,2006.0,USD,14249359.4571,"Government and civil society, general"
P114291,1,Tanzania - Accelerated Food Security Project,World Bank,DAC,Tanzania,TZA,311|321,Industry|Agriculture,Completion,2009,2014,165594356.958,127022141.818,2009.0,USD,165594356.958,Industry
P114291,1,Tanzania - Accelerated Food Security Project,World Bank,DAC,Tanzania,TZA,311|321,Industry|Agriculture,Completion,2009,2014,165594356.958,127022141.818,2009.0,USD,127022141.818,Industry
P114910,1,El Salvador Public Finance and Social Sector DPL,World Bank,DAC,El Salvador,SLV,151|160|113|112,"Other social infrastructure and services|Secondary education|Government and civil society, general|Basic education",Completion,2009,2011,465734128.945,465734128.945,2009.0,USD,465734128.945,Other social infrastructure and services
P114910,1,El Salvador Public Finance and Social Sector DPL,World Bank,DAC,El Salvador,SLV,151|160|113|112,"Other social infrastructure and services|Secondary education|Government and civil society, general|Basic education",Completion,2009,2011,465734128.945,465734128.945,2009.0,USD,465734128.945,Other social infrastructure and services
P101342,1,MX Affordable Housing and Urban Poverty Reduction Development Policy Loan III,World Bank,DAC,Mexico,MEX,151|160|240,"Other social infrastructure and services|Banking and financial services|Government and civil society, general",Completion,2007,2008,213972284.533,213972284.533,2007.0,USD,213972284.533,Other social infrastructure and services
P101342,1,MX Affordable Housing and Urban Poverty Reduction Development Policy Loan III,World Bank,DAC,Mexico,MEX,151|160|240,"Other social infrastructure and services|Banking and financial services|Government and civil society, general",Completion,2007,2008,213972284.533,213972284.533,2007.0,USD,213972284.533,Other social infrastructure and services
P144700,1,Judicial Services and Smart Infrastructure Project,World Bank,DAC,Azerbaijan,AZE,151|220,"Communications|Government and civil society, general",Implementation,2014,2018,100000000.0,,2014.0,USD,100000000.0,Communications
P117293,1,PE Optimization of Lima Water and Sewerage Systems,World Bank,DAC,Peru,PER,140,Water supply and sanitation,Implementation,2011,2019,54500000.0,,2011.0,USD,54500000.0,Water supply and sanitation
P133117,1,Chongqing Small Towns Water Environment Management Project,World Bank,DAC,China,CHN,151|410,"General environmental protection|Government and civil society, general",Implementation,2014,2020,100000000.0,,2014.0,USD,100000000.0,General environmental protection
P091077,1,ET-Road Sector Dev. Stage III Proj. (APL3) in support of Govt's RSDP,World Bank,DAC,Ethiopia,ETH,151|210,"Government and civil society, general|Transport and storage",Completion,2007,2015,240106548.401,126892898.297,2007.0,USD,240106548.401,"Government and civil society, general"
P091077,1,ET-Road Sector Dev. Stage III Proj. (APL3) in support of Govt's RSDP,World Bank,DAC,Ethiopia,ETH,151|210,"Government and civil society, general|Transport and storage",Completion,2007,2015,240106548.401,126892898.297,2007.0,USD,126892898.297,"Government and civil society, general"
P120445,1,Tajikistan's Fifth Programmatic Development Policy Grant,World Bank,DAC,Tajikistan,TJK,112|310|240|210|220,"Communications|Banking and financial services|Agriculture, forestry, fishing|Transport and storage|Basic education",Completion,2011,2012,10000000.0,10057856.0,2011.0,USD,10000000.0,Communications
P120445,1,Tajikistan's Fifth Programmatic Development Policy Grant,World Bank,DAC,Tajikistan,TJK,112|310|240|210|220,"Communications|Banking and financial services|Agriculture, forestry, fishing|Transport and storage|Basic education",Completion,2011,2012,10000000.0,10057856.0,2011.0,USD,10057856.0,Communications
P095657,1,Tanzania Fifth Poverty Reduction Support Credit,World Bank,DAC,Tanzania,TZA,120|151|311|210,"Agriculture|Health|Government and civil society, general|Transport and storage",Completion,2007,2008,202756640.872,208341096.601,2007.0,USD,202756640.872,"Agriculture, forestry, fishing"
P095657,1,Tanzania Fifth Poverty Reduction Support Credit,World Bank,DAC,Tanzania,TZA,120|151|311|210,"Agriculture|Health|Government and civil society, general|Transport and storage",Completion,2007,2008,202756640.872,208341096.601,2007.0,USD,208341096.601,"Agriculture, forestry, fishing"
P125283,1,Additional Financing for Technical and Vocational Education and Training,World Bank,DAC,Mozambique,MOZ,111|113,"Education, level unspecified|Secondary education",Implementation,2011,2011,37000000.0,,2011.0,USD,37000000.0,Education
P117157,1,STRENGTHENING PUBLIC HEALTH CARE SYSTEM,World Bank,DAC,El Salvador,SLV,120,Health,Implementation,2011,2016,80000000.0,,2011.0,USD,80000000.0,Health
P105124,1,Himachal Pradesh Development Policy Loan 1,World Bank,DAC,India,IND,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2007,2009,213428043.023,216629010.134,2007.0,USD,213428043.023,Water supply and sanitation
P105124,1,Himachal Pradesh Development Policy Loan 1,World Bank,DAC,India,IND,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2007,2009,213428043.023,216629010.134,2007.0,USD,144063929.041,Water supply and sanitation
P105124,1,Himachal Pradesh Development Policy Loan 1,World Bank,DAC,India,IND,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2007,2009,213428043.023,216629010.134,2007.0,USD,72565081.0934,Water supply and sanitation
P128304,1,Additional Financing for the Project for Agriculture Commercialization and Trade,World Bank,DAC,Nepal,NPL,311|321,Industry|Agriculture,Implementation,2012,2012,39273748.6615,,2012.0,USD,39273748.6615,Industry
P100916,1,Vietnam Third Rural Finance Project,World Bank,DAC,Vietnam,VNM,240,Banking and financial services,Completion,2008,2013,208797161.002,174377635.024,2008.0,USD,208797161.002,Banking and financial services
P100916,1,Vietnam Third Rural Finance Project,World Bank,DAC,Vietnam,VNM,240,Banking and financial services,Completion,2008,2013,208797161.002,174377635.024,2008.0,USD,174377635.024,Banking and financial services
P117723,1,VN-Public Investment Reform 1,World Bank,DAC,Vietnam,VNM,151,"Government and civil society, general",Completion,2009,2010,517482365.495,517482365.495,2009.0,USD,517482365.495,"Government and civil society, general"
